LRID	Ligand_geneid	Ligand_Uniprot	ligand_symbol	Receptor_geneid	Receptor_Uniprot	Receptor_symbol	PMID	Database
LRH1060	929	P08571	CD14	7099	O00206	TLR4	11745332;32196115;12196527;17535871	CellTalkDB;SingleCellSignalR;OmniPath
LRH1065	929	P08571	CD14	3689	P05107	ITGB2	11745332;32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1111	929	P08571	CD14	10333	Q9Y2C9	TLR6	32196115;23350913	CellTalkDB;Cellinker;SingleCellSignalR;OmniPath
LRH1725	929	P08571	CD14	8737	Q13546	RIPK1	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH2287	929	P08571	CD14	54106	Q9NR96	TLR9	21078886	CellTalkDB;OmniPath
LRH2391	929	P08571	CD14	3688	P05556	ITGB1	17274987	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2392	929	P08571	CD14	3676	P13612	ITGA4	17274987	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2487	929	P08571	CD14	7096	Q15399	TLR1	15714590	CellTalkDB;OmniPath
LRH3455	929	P08571	CD14	23129	Q9Y4D7	PLXND1	32589946	Cellinker;OmniPath
LRH6038	929	P08571	CD14	3688_3676	P05556_P13612	ITGA4_ITGB1	17274987	OmniPath
LRH4376	1233	P51679	CCR4	887	P32239	CCKBR	23023127	Cellinker;OmniPath
LRH3945	729230	P41597	CCR2	7852	P61073	CXCR4	29637711;19758998	Cellinker;OmniPath
LRH4027	1230	P32246	CCR1	4155	P02686	MBP	28298427	Cellinker;OmniPath
LRH4032	1230	P32246	CCR1	5621	P04156	PRNP	28298427	Cellinker;OmniPath
LRH1944	8838	O95389	CCN6	6653	Q92673	SORL1	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH0716	8840	O95388	CCN4	3688	P05556	ITGB1	29330021	connectomeDB2020;OmniPath
LRH0717	8840	O95388	CCN4	3678	P08648	ITGA5	29330021	connectomeDB2020;OmniPath
LRH1739	4856	P48745	CCN3	5361	Q9UIW2	PLXNA1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH6188	4856	P48745	CCN3	4851	P46531	NOTCH1	15906253;12;12050160;23331499;12050162	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0057	1490	P29279	CCN2	3678	P08648	ITGA5	18167060	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2168	1490	P29279	CCN2	1956	P00533	EGFR	23929714	CellTalkDB;OmniPath
LRH2498	1490	P29279	CCN2	4914	P04629	NTRK1	15601748	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2617	1490	P29279	CCN2	3689	P05107	ITGB2	12736251	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2618	1490	P29279	CCN2	3684	P11215	ITGAM	12736251	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5926	1490	P29279	CCN2	2263	P21802	FGFR2	23142580	connectomeDB2020;OmniPath
LRH5935	1490	P29279	CCN2	3482	P11717	IGF2R	22511630	connectomeDB2020;OmniPath
LRH5976	1490	P29279	CCN2	3688_3678	P05556_P08648	ITGA5_ITGB1	20406330	OmniPath
LRH6080	1490	P29279	CCN2	3690_3674	P05106_P08514	ITGA2B_ITGB3	16988024	OmniPath
LRH6108	1490	P29279	CCN2	3690_3685	P05106_P06756	ITGAV_ITGB3	16988024	OmniPath
LRH6269	1490	P29279	CCN2	4040	O75581	LRP6	15105373;18528331	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6294	1490	P29279	CCN2	4035	Q07954	LRP1	14585398	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6418	1490	P29279	CCN2	2066	Q15303	ERBB4	12297288	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH0931	3491	O00622	CCN1	3690	P05106	ITGB3	9446626	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0932	3491	O00622	CCN1	3678	P08648	ITGA5	9446626	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH1438	3491	O00622	CCN1	857	Q03135	CAV1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH1893	3491	O00622	CCN1	7099	O00206	TLR4	32144270	CellTalkDB;OmniPath
LRH1894	3491	O00622	CCN1	7097	O60603	TLR2	32144270	CellTalkDB;OmniPath
LRH2653	3491	O00622	CCN1	3689	P05107	ITGB2	12036876	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2654	3491	O00622	CCN1	3684	P11215	ITGAM	12036876	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2725	3491	O00622	CCN1	3693	P18084	ITGB5	11287419	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2796	3491	O00622	CCN1	3685	P06756	ITGAV	10821835;11287419;11	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6083	3491	O00622	CCN1	3688_3655	P05556_P23229	ITGA6_ITGB1	16988024	OmniPath
LRH6085	3491	O00622	CCN1	3690_3685	P05106_P06756	ITGAV_ITGB3	16988024	OmniPath
LRH6097	3491	O00622	CCN1	3690_3674	P05106_P08514	ITGA2B_ITGB3	16988024	OmniPath
LRH6099	3491	O00622	CCN1	3689_3681	P05107_Q13349	ITGAD_ITGB2	16988024	OmniPath
LRH6144	3491	O00622	CCN1	6385	P31431	SDC4	16275757	connectomeDB2020;OmniPath
LRH5182	6355	P80075	CCL8	2532	Q16570	ACKR1	26740381;13679391	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5620	6355	P80075	CCL8	1238	O00590	ACKR2	9364936;24218476;26740381;10699158;22633458;9405404	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5739	6355	P80075	CCL8	1232	P51677	CCR3	8642344;24218476;10699158;9005985	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5811	6355	P80075	CCL8	1230	P32246	CCR1	24218476;10699158;22633458;8631787;9115216;7679328	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6137	6355	P80075	CCL8	1233	P51679	CCR4	16421945	OmniPath
LRH6142	6355	P80075	CCL8	1234	P51681	CCR5	24218476;10699158;12964882;22633458;9468473;10477710;10477718;16298345;9790730	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6727	6355	P80075	CCL8	51554	Q9NPB9	ACKR4	9405404;10734104;26740381	CellChatDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6737	6355	P80075	CCL8	2826	P46092	CCR10	10706668;9364936	OmniPath
LRH6793	6355	P80075	CCL8	729230	P41597	CCR2	10529171;12554737;9346309;24218476;12149192;15207250;9195948;9287323;10699158;9276730;10770925;22633458;9115216	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2808	6354	P80098	CCL7	51554	Q9NPB9	ACKR4	9405404;10734104;9364936	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2909	6354	P80098	CCL7	1232	P51677	CCR3	24218476;10699158;22633458;10733106;8642344	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5194	6354	P80098	CCL7	1238	O00590	ACKR2	9364936;24218476;26740381;10699158;22633458;9405404	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5583	6354	P80098	CCL7	2833	P49682	CXCR3	9660793	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5619	6354	P80098	CCL7	2826	P46092	CCR10	10706668;9364936	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6314	6354	P80098	CCL7	2532	Q16570	ACKR1	26740381;13679391;10699158	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6391	6354	P80098	CCL7	729230	P41597	CCR2	12554737;9346309;9336350;24218476;7759884;9195948;10699158;9276730;22633458;8530354;9115216;9312096	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6469	6354	P80098	CCL7	1230	P32246	CCR1	9336350;24218476;7545673;10699158;12381680;22633458;9115216;8530354;11994538;14991608	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6831	6354	P80098	CCL7	1234	P51681	CCR5	24218476;10699158;22633458;10477710;10477718;16298345	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH0617	6352	P13501	CCL5	643	P32302	CXCR5	9312096	OmniPath
LRH1196	6352	P13501	CCL5	2917	Q14831	GRM7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1421	6352	P13501	CCL5	4543	P48039	MTNR1A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1483	6352	P13501	CCL5	150	P08913	ADRA2A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH3015	6352	P13501	CCL5	51554	Q9NPB9	ACKR4	9405404;9469451	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH4434	6352	P13501	CCL5	1803	P27487	DPP4	11390394;21314817;9516414	Cellinker;OmniPath
LRH5192	6352	P13501	CCL5	1238	O00590	ACKR2	24218476;26740381;10699158;22633458;9405404	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5199	6352	P13501	CCL5	2532	Q16570	ACKR1	24218476;17416748;8132497;26740381;17;10699158;22633458;7592830;12081195;9195930	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5585	6352	P13501	CCL5	2833	P49682	CXCR3	9660793	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5740	6352	P13501	CCL5	1232	P51677	CCR3	24218476;10699158;22633458;10733106;10734056;8642344;7622448;9289016	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6051	6352	P13501	CCL5	10936	O95800	GPR75	17001303	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6287	6352	P13501	CCL5	6382	P18827	SDC1	12270118;14637022;8573157	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6288	6352	P13501	CCL5	6385	P31431	SDC4	14637022	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6421	6352	P13501	CCL5	1233	P51679	CCR4	12270118;24218476;8573157;86	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6620	6352	P13501	CCL5	1230	P32246	CCR1	9336350;14637022;24218476;10910894;7545673;12270118;10699158;11116158;9624164;22633458;8530354;9115216;10734056;7622448;9289016	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6875	6352	P13501	CCL5	1234	P51681	CCR5	10699158;12964882;23480650;9289016;9790730;10488147;28381538;11449371;8663314;9207005;22633458;10477718;9334377;12213786;14637022;24218476;25923671;10318947;16298345;11116158	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH7238	6352	P13501	CCL5	9034	O00421	CCRL2		CellTalkDB;OmniPath
LRH0873	388372	Q8NHW4	CCL4L1	1234	P51681	CCR5	15240137	connectomeDB2020;OmniPath
LRH0874	388372	Q8NHW4	CCL4L1	1230	P32246	CCR1	15240137	connectomeDB2020;OmniPath
LRH0875	388372	Q8NHW4	CCL4L1	1232	P51677	CCR3	15240137	connectomeDB2020;OmniPath
LRH3946	388372	Q8NHW4	CCL4L1	1238	O00590	ACKR2	29637711;22633458	Cellinker;ICELLNET;OmniPath
LRH7193	388372	Q8NHW4	CCL4L1	390212	Q8TDT2	GPR152		CellPhoneDB;OmniPath
LRH7404	388372	Q8NHW4	CCL4L1	2867	O15552	FFAR2		CellPhoneDB;OmniPath
LRH7479	388372	Q8NHW4	CCL4L1	10424	O15173	PGRMC2		CellPhoneDB;OmniPath
LRH7643	388372	Q8NHW4	CCL4L1	2866	O15529	GPR42		CellPhoneDB;OmniPath
LRH7738	388372	Q8NHW4	CCL4L1	134391	Q8TDV0	GPR151		CellPhoneDB;OmniPath
LRH7759	388372	Q8NHW4	CCL4L1	64115	Q9H7M9	VSIR		CellPhoneDB;OmniPath
LRH7800	388372	Q8NHW4	CCL4L1	83550	Q96P66	GPR101		CellPhoneDB;OmniPath
LRH0618	388372	P13236	CCL4	643	P32302	CXCR5	9312096	OmniPath
LRH1941	388372	P13236	CCL4	1269	P34972	CNR2	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH5195	388372	P13236	CCL4	1238	O00590	ACKR2	29637711;24218476;26740381;10699158;22633458;9405404	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5604	388372	P13236	CCL4	1237	P51685	CCR8	9521068;10699158	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5814	388372	P13236	CCL4	1232	P51677	CCR3	7622448	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6404	388372	P13236	CCL4	1234	P51681	CCR5	9334377;16467191;8663314;10699158;23597562;10498628;12427015;12964882;22633458;20219869;9468473;10477718;16298345;9790730	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6413	388372	P13236	CCL4	1230	P32246	CCR1	7594543;10910894;7545673;10699158;12381680;8530354	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH7328	388372	P13236	CCL4	6541	P30825	SLC7A1		CellPhoneDB;OmniPath
LRH7516	388372	P13236	CCL4	390212	Q8TDT2	GPR152		CellPhoneDB;OmniPath
LRH7591	388372	P13236	CCL4	55507	Q9NZD1	GPRC5D		CellPhoneDB;OmniPath
LRH5189	414062	P16619	CCL3L1	1238	O00590	ACKR2	29637711;26740381;10699158;22633458;10364178;25297873	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5764	414062	P16619	CCL3L1	1233	P51679	CCR4	8573157	OmniPath
LRH5817	414062	P16619	CCL3L1	1232	P51677	CCR3	22633458;24218476;7594543;11449371	CellPhoneDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6862	414062	P16619	CCL3L1	1234	P51681	CCR5	11449371;11170631;11;11734558;12964882;22633458;11700073;10364178;10477718;16298345;9790730	CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6885	414062	P16619	CCL3L1	1230	P32246	CCR1	24218476;10202040;11449371;7545673;11170631;12381680;10660125;9624164;22633458;8530354;9115216	CellChatDB;CellPhoneDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0665	6348	P10147	CCL3	643	P32302	CXCR5	9312096;11470772	OmniPath
LRH0976	6348	P10147	CCL3	1233	P51679	CCR4	8573157	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2888	6348	P10147	CCL3	1232	P51677	CCR3	7622448;24218476;7594543	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2917	6348	P10147	CCL3	1230	P32246	CCR1	9336350;10910894;10699158;9115216;9687537;7622448;10488147;12381680;9207005;9624164;22633458;9169459;20219869;24218476;23765404;10498628;10660125;10734056;10202040;11170631;7545673;8530354	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2963	6348	P10147	CCL3	1234	P51681	CCR5	9334377;15251452;11170631;23765404;10699158;15075201;12964882;22633458;11700073;20219869;9468473;9169459;10477718;16298345;9790730	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5193	6348	P10147	CCL3	1238	O00590	ACKR2	24218476;26740381;10699158;22633458;9405404	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH1144	56477	Q9NRJ3	CCL28	150	P08913	ADRA2A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1353	56477	Q9NRJ3	CCL28	2917	Q14831	GRM7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1474	56477	Q9NRJ3	CCL28	4543	P48039	MTNR1A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH6659	56477	Q9NRJ3	CCL28	1232	P51677	CCR3	12964882;22633458;10975800;11	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6707	56477	Q9NRJ3	CCL28	1238	O00590	ACKR2	10781587;28843907	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6708	56477	Q9NRJ3	CCL28	2826	P46092	CCR10	22633458;10975800;10781587;11	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH1228	10850	Q9Y4X3	CCL27	150	P08913	ADRA2A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1316	10850	Q9Y4X3	CCL27	4543	P48039	MTNR1A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1878	10850	Q9Y4X3	CCL27	2917	Q14831	GRM7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH2810	10850	Q9Y4X3	CCL27	1238	O00590	ACKR2	10725697;10725696;11821900	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2903	10850	Q9Y4X3	CCL27	2826	P46092	CCR10	24218476;10725697;12718728;10781587;22633458;11821900	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH7235	10850	Q9Y4X3	CCL27	1232	P51677	CCR3		CellChatDB;OmniPath
LRH7841	10850	Q9Y4X3	CCL27	729230	P41597	CCR2		CellChatDB;OmniPath
LRH2911	10344	Q9Y258	CCL26	729230	P41597	CCR2	22633458;24218476;12689946;15207250	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2912	10344	Q9Y258	CCL26	1230	P32246	CCR1	22633458;15039444;24218476	CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2916	10344	Q9Y258	CCL26	1232	P51677	CCR3	10488147;24218476;16102831;15207250;10699158;22633458;16339911	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH3948	10344	Q9Y258	CCL26	1524	P49238	CX3CR1	29637711;20974991;22633458	Cellinker;ICELLNET;iTALK;OmniPath
LRH3949	10344	Q9Y258	CCL26	1234	P51681	CCR5	29637711;22633458;15039444	Cellinker;ICELLNET;OmniPath
LRH5201	10344	Q9Y258	CCL26	1238	O00590	ACKR2	26740381	CellChatDB;Cellinker;OmniPath
LRH1274	6370	O15444	CCL25	2917	Q14831	GRM7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1505	6370	O15444	CCL25	4543	P48039	MTNR1A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1627	6370	O15444	CCL25	150	P08913	ADRA2A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH2812	6370	O15444	CCL25	1238	O00590	ACKR2	10706668	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2896	6370	O15444	CCL25	51554	Q9NPB9	ACKR4	24218476;11;10706668;22633458;23341447	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6732	6370	O15444	CCL25	2826	P46092	CCR10	10706668	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6882	6370	O15444	CCL25	10803	P51686	CCR9	24218476;11159507;10699158;10498628;22633458;10229797	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5184	6369	O00175	CCL24	1238	O00590	ACKR2	22633458;26740381;10699158	CellChatDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;OmniPath
LRH6260	6369	O00175	CCL24	729230	P41597	CCR2	15207250	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6819	6369	O00175	CCL24	1232	P51677	CCR3	10488147;24218476;16102831;15207250;10699158;22633458;10733106;12218106;16339911	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2816	6368	P55773	CCL23	1238	O00590	ACKR2	22633458;10699158	CellTalkDB;ICELLNET;SingleCellSignalR;OmniPath
LRH2907	6368	P55773	CCL23	1230	P32246	CCR1	24218476;10699158;12381680;9886417;10660125;9558365;22633458	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH3947	6368	P55773	CCL23	2358	P25090	FPR2	29637711;22633458	Cellinker;ICELLNET;OmniPath
LRH7068	6368	P55773	CCL23	150	P08913	ADRA2A		SingleCellSignalR;OmniPath
LRH7395	6368	P55773	CCL23	4543	P48039	MTNR1A		SingleCellSignalR;OmniPath
LRH7797	6368	P55773	CCL23	2917	Q14831	GRM7		SingleCellSignalR;OmniPath
LRH2893	6367	O00626	CCL22	1803	P27487	DPP4	11390394;9933589;24218476;21314817	CellPhoneDB;CellTalkDB;Cellinker;OmniPath
LRH5186	6367	O00626	CCL22	1238	O00590	ACKR2	29637711;26740381;10699158;22633458;25297873	CellChatDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;connectomeDB2020;OmniPath
LRH5610	6367	O00626	CCL22	1233	P51679	CCR4	29637711;24218476;10699158;9933589;22633458;9743322;9430724	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5910	6367	O00626	CCL22	2532	Q16570	ACKR1	24013383	OmniPath
LRH0881	6366	O00585	CCL21	2826	P46092	CCR10	10706668	connectomeDB2020;OmniPath
LRH1403	6366	O00585	CCL21	150	P08913	ADRA2A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1440	6366	O00585	CCL21	2917	Q14831	GRM7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1862	6366	O00585	CCL21	4543	P48039	MTNR1A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH2811	6366	O00585	CCL21	1238	O00590	ACKR2	10706668	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
