LRID	Ligand_geneid	Ligand_Uniprot	ligand_symbol	Receptor_geneid	Receptor_Uniprot	Receptor_symbol	PMID	Database
LRM1206	12829	Q9QZR9	Col4a4	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5720	12829	Q9QZR9	Col4a4	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5740	12829	Q9QZR9	Col4a4	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM2425	12829	Q9QZR9	Col4a4	18214	Q62371	Ddr2	9659900	Cellinker;OmniPath
LRM4220	12829	Q9QZR9	Col4a4	17064	O89103	Cd93	9136074	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM1371	12829	Q9QZR9	Col4a4	16423	Q61735	Cd47	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1100	12829	Q9QZR9	Col4a4	16416	O54890	Itgb3	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM1132	12829	Q9QZR9	Col4a4	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1146	12829	Q9QZR9	Col4a4	16410	P43406	Itgav	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1191	12829	Q9QZR9	Col4a4	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM6018	12829	Q9QZR9	Col4a4	12505	P15379	Cd44		CellChatDB;OmniPath
LRM2435	12829	Q9QZR9	Col4a4	12305	Q03146	Ddr1	9659900	Cellinker;OmniPath
LRM5883	12830	Q63ZW6	Col4a5	243816	P0C191	Gp6		CellChatDB;OmniPath
LRM1205	12830	Q63ZW6	Col4a5	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5719	12830	Q63ZW6	Col4a5	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5739	12830	Q63ZW6	Col4a5	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM2424	12830	Q63ZW6	Col4a5	18214	Q62371	Ddr2	9659900	Cellinker;OmniPath
LRM2145	12830	Q63ZW6	Col4a5	17064	O89103	Cd93	1377218	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1370	12830	Q63ZW6	Col4a5	16423	Q61735	Cd47	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1131	12830	Q63ZW6	Col4a5	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1145	12830	Q63ZW6	Col4a5	16410	P43406	Itgav	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1190	12830	Q63ZW6	Col4a5	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM6017	12830	Q63ZW6	Col4a5	12505	P15379	Cd44		CellChatDB;OmniPath
LRM2434	12830	Q63ZW6	Col4a5	12305	Q03146	Ddr1	9659900	Cellinker;OmniPath
LRM5882	94216	B1AVK5	Col4a6	243816	P0C191	Gp6		CellChatDB;OmniPath
LRM1204	94216	B1AVK5	Col4a6	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5718	94216	B1AVK5	Col4a6	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5738	94216	B1AVK5	Col4a6	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM2423	94216	B1AVK5	Col4a6	18214	Q62371	Ddr2	9659900	Cellinker;OmniPath
LRM2144	94216	B1AVK5	Col4a6	17064	O89103	Cd93	1377218	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1369	94216	B1AVK5	Col4a6	16423	Q61735	Cd47	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1130	94216	B1AVK5	Col4a6	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1144	94216	B1AVK5	Col4a6	16410	P43406	Itgav	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1189	94216	B1AVK5	Col4a6	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM6016	94216	B1AVK5	Col4a6	12505	P15379	Cd44		CellChatDB;OmniPath
LRM2433	94216	B1AVK5	Col4a6	12305	Q03146	Ddr1	9659900	Cellinker;OmniPath
LRM1203	12831	O88207	Col5a1	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM3527	12831	O88207	Col5a1	52855	Q8BG84	Lair1	16754721	Cellinker;OmniPath
LRM4962	12831	O88207	Col5a1	20970	Q64519	Sdc3	11751872	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3422	12831	O88207	Col5a1	20969	P18828	Sdc1	1969657	Cellinker;OmniPath
LRM2422	12831	O88207	Col5a1	18214	Q62371	Ddr2	9659900	Cellinker;OmniPath
LRM3609	12831	O88207	Col5a1	17064	O89103	Cd93	1377218	Cellinker;OmniPath
LRM1129	12831	O88207	Col5a1	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM2432	12831	O88207	Col5a1	12305	Q03146	Ddr1	9659900	Cellinker;OmniPath
LRM1202	12832	Q3U962	Col5a2	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM3526	12832	Q3U962	Col5a2	52855	Q8BG84	Lair1	16754721	Cellinker;OmniPath
LRM3421	12832	Q3U962	Col5a2	20969	P18828	Sdc1	1969657	Cellinker;OmniPath
LRM2421	12832	Q3U962	Col5a2	18214	Q62371	Ddr2	9659900	Cellinker;OmniPath
LRM3608	12832	Q3U962	Col5a2	17064	O89103	Cd93	1377218	Cellinker;OmniPath
LRM1128	12832	Q3U962	Col5a2	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM4121	12832	Q3U962	Col5a2	12305	Q03146	Ddr1	9659900	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3669	53867	Q9JLI2	Col5a3	20970	Q64519	Sdc3	11751872	Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3420	53867	Q9JLI2	Col5a3	20969	P18828	Sdc1	1969657	Cellinker;OmniPath
LRM2420	53867	Q9JLI2	Col5a3	18214	Q62371	Ddr2	9659900	Cellinker;OmniPath
LRM3607	53867	Q9JLI2	Col5a3	17064	O89103	Cd93	1377218	Cellinker;OmniPath
LRM2431	53867	Q9JLI2	Col5a3	12305	Q03146	Ddr1	9659900	Cellinker;OmniPath
LRM5881	12833	Q04857	Col6a1	243816	P0C191	Gp6		CellChatDB;OmniPath
LRM1201	12833	Q04857	Col6a1	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5717	12833	Q04857	Col6a1	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5737	12833	Q04857	Col6a1	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM1127	12833	Q04857	Col6a1	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1159	12833	Q04857	Col6a1	16403	Q61739	Itga6	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1188	12833	Q04857	Col6a1	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM6015	12833	Q04857	Col6a1	12505	P15379	Cd44		CellChatDB;OmniPath
LRM5880	12834	Q02788	Col6a2	243816	P0C191	Gp6		CellChatDB;OmniPath
LRM1200	12834	Q02788	Col6a2	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5716	12834	Q02788	Col6a2	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5736	12834	Q02788	Col6a2	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM1126	12834	Q02788	Col6a2	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1187	12834	Q02788	Col6a2	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM6014	12834	Q02788	Col6a2	12505	P15379	Cd44		CellChatDB;OmniPath
LRM5879	12835	E9PWQ3	Col6a3	243816	P0C191	Gp6		CellChatDB;OmniPath
LRM1199	12835	E9PWQ3	Col6a3	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5715	12835	E9PWQ3	Col6a3	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5735	12835	E9PWQ3	Col6a3	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM1125	12835	E9PWQ3	Col6a3	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1186	12835	E9PWQ3	Col6a3	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM6013	12835	E9PWQ3	Col6a3	12505	P15379	Cd44		CellChatDB;OmniPath
LRM5878	665033	A6H584	Col6a5	243816	P0C191	Gp6		CellChatDB;OmniPath
LRM5714	665033	A6H584	Col6a5	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5734	665033	A6H584	Col6a5	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM6012	665033	A6H584	Col6a5	12505	P15379	Cd44		CellChatDB;OmniPath
LRM5877	245026	Q8C6K9	Col6a6	243816	P0C191	Gp6		CellChatDB;OmniPath
LRM5713	245026	Q8C6K9	Col6a6	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5733	245026	Q8C6K9	Col6a6	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM6011	245026	Q8C6K9	Col6a6	12505	P15379	Cd44		CellChatDB;OmniPath
LRM1124	12836	Q63870	Col7a1	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1185	12836	Q63870	Col7a1	16398	Q62469	Itga2	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM2173	12837	Q00780	Col8a1	109700	Q3V3R4	Itga1	12482545;11;10666376	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2172	12837	Q00780	Col8a1	16398	Q62469	Itga2	12482545;11;10666376	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3693	12837	Q00780	Col8a1	12305	Q03146	Ddr1	11254672	Cellinker;OmniPath
LRM1623	329941	P25318	Col8a2	269356	A2AJN7	Slc4a11	31691803	CellTalkDB;OmniPath
LRM3692	329941	P25318	Col8a2	12305	Q03146	Ddr1	11254672	Cellinker;OmniPath
LRM5876	12839	Q05722	Col9a1	243816	P0C191	Gp6		CellChatDB;OmniPath
LRM5712	12839	Q05722	Col9a1	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5732	12839	Q05722	Col9a1	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM4428	12839	Q05722	Col9a1	17136	P20917	Mag	2446864	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1123	12839	Q05722	Col9a1	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM6010	12839	Q05722	Col9a1	12505	P15379	Cd44		CellChatDB;OmniPath
LRM5875	12840	Q07643	Col9a2	243816	P0C191	Gp6		CellChatDB;OmniPath
LRM5711	12840	Q07643	Col9a2	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5731	12840	Q07643	Col9a2	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM4427	12840	Q07643	Col9a2	17136	P20917	Mag	2446864	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1122	12840	Q07643	Col9a2	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM6009	12840	Q07643	Col9a2	12505	P15379	Cd44		CellChatDB;OmniPath
LRM4707	382864	O35348	Colq	18198	Q61006	Musk	15159418	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM6317	12845	Q9R0G6	Comp	16400_16412	Q62470_P09055	Itga3_Itgb1	20019333	Cellinker
LRM3410	12845	Q9R0G6	Comp	16404	Q61738	Itga7	20019333	Cellinker;OmniPath
LRM5710	12845	Q9R0G6	Comp	20971	O35988	Sdc4		CellChatDB;OmniPath
LRM5730	12845	Q9R0G6	Comp	20969	P18828	Sdc1		CellChatDB;OmniPath
LRM0573	12845	Q9R0G6	Comp	16423	Q61735	Cd47	20033473	CellChatDB;connectomeDB2020;OmniPath
LRM0813	12845	Q9R0G6	Comp	16416	O54890	Itgb3	20033473;32196115	CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRM1121	12845	Q9R0G6	Comp	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM0572	12845	Q9R0G6	Comp	16402	P11688	Itga5	20033473	connectomeDB2020;OmniPath
LRM3188	12845	Q9R0G6	Comp	12843	Q01149	Col1a2	27318326	Cellinker;OmniPath
LRM3189	12845	Q9R0G6	Comp	12842	P11087	Col1a1	27318326	Cellinker;OmniPath
LRM1647	12845	Q9R0G6	Comp	12491	Q08857	Cd36	30231922	CellChatDB;CellTalkDB;OmniPath
LRM0158	12847	Q8CIE6	Copa	244701	Q8CIQ6	Mtnr1b	17215244	CellPhoneDB;OmniPath
LRM5773	12847	Q8CIE6	Copa	233571	Q9ERK9	P2ry6		CellPhoneDB;OmniPath
LRM5683	12847	Q8CIE6	Copa	20661	Q6PHU5	Sort1		CellPhoneDB;OmniPath
LRM5781	12847	Q8CIE6	Copa	18211	Q3UFB7	Ntrk1		CellPhoneDB;OmniPath
LRM5994	12847	Q8CIE6	Copa	16149	P04441	Cd74		CellPhoneDB;OmniPath
LRM2872	53419	Q9Z319	Corin	241568	Q8C031	Lrrc4c	32589946	Cellinker;OmniPath
LRM2888	53419	Q9Z319	Corin	170643	Q80W68	Kirrel1	32589946	Cellinker;OmniPath
LRM4773	12854	P56469	Cort	243978	Q3UG50	Mrgprx2	12915402;16111673;12915400	CellPhoneDB;CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4774	12854	P56469	Cort	233231	Q3UG61	Mrgprb1	12915402;16111673;12915400	CellPhoneDB;CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5051	12854	P56469	Cort	208188	Q99P50	Ghsr	11227730;11227737;12161511	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1248	12854	P56469	Cort	108073	Q68ED2	Grm7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM5217	12854	P56469	Cort	20609	O08858	Sstr5	9650799;9205124;11011067;15333679;10598788;9125122	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM5215	12854	P56469	Cort	20608	P49660	Sstr4	9650799;9205124;11011067;10598788;9125122	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM5209	12854	P56469	Cort	20607	P30935	Sstr3	9650799;9205124;15333679;10598788;9125122	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM5208	12854	P56469	Cort	20606	P30875	Sstr2	9650799;10598788;9125122;15333679	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM5216	12854	P56469	Cort	20605	P30873	Sstr1	9650799;9205124;11011067;15333679;10598788;9125122	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM1027	12854	P56469	Cort	17773	Q61184	Mtnr1a	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM1502	12854	P56469	Cort	11551	Q01338	Adra2a	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM1759	12870	Q61147	Cp	53945	Q9JHI9	Slc40a1	24921009	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3411	70568	Q8BT60	Cpne3	13866	P70424	Erbb2	20010870	Cellinker;OmniPath
LRM1302	12918	Q8CIT0	Crh	239530	Q8BYC4	Gpr20	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM1278	12918	Q8CIT0	Crh	80910	Q8CIM5	Gpr84	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM0934	12918	Q8CIT0	Crh	56089	Q9WUP1	Ramp3	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM0950	12918	Q8CIT0	Crh	54409	Q9WUP0	Ramp2	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM0844	12918	Q8CIT0	Crh	22354	P97751	Vipr1	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM0868	12918	Q8CIT0	Crh	22095	P47750	Tshr	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM0968	12918	Q8CIT0	Crh	19228	P41593	Pth1r	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM5809	12918	Q8CIT0	Crh	17200	Q64326	Mc2r		CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;scConnect;talklr;OmniPath
LRM2253	12918	Q8CIT0	Crh	12922	Q60748	Crhr2	11123370;8243338;8536644	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM5065	12918	Q8CIT0	Crh	12921	P35347	Crhr1	9326293;11416224;10598591;7692441;8612563;18801728;11123370;7477349;19124613;9178757;8536644;20966082;9851694	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM1433	12918	Q8CIT0	Crh	11556	P25962	Adrb3	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM1460	12918	Q8CIT0	Crh	11555	P18762	Adrb2	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM1533	12918	Q8CIT0	Crh	11517	P70205	Adcyap1r1	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM1637	22024	P16563	Crisp2	225865	Q91ZR5	Catsper1	30759213	CellTalkDB;OmniPath
LRM3683	12929	P47941	Crkl	13857	P14753	Epor	11443118	Cellinker;OmniPath
LRM3207	12931	Q9JM58	Crlf1	20660	O88307	Sorl1	26858303	Cellinker;OmniPath
LRM5821	12931	Q9JM58	Crlf1	16880	P42703	Lifr		IUPHAR/BPS;OmniPath
LRM5839	12931	Q9JM58	Crlf1	16195	Q00560	Il6st		IUPHAR/BPS;scConnect;OmniPath
LRM0249	12931	Q9JM58	Crlf1	12804	O88507	Cntfr	23355913;10966616	IUPHAR/BPS;connectomeDB2020;OmniPath
LRM0754	12313	P0DP28	Calm3	14652	O35659	Glp1r	15670850;32196115	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRM1859	12944	P14847	Crp	108078	Q9EQ09	Olr1	21821723	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2902	54698	Q149L7	Crtam	100039795	B5TVM2	Ildr2	32589946	Cellinker;OmniPath
LRM2838	54698	Q149L7	Crtam	269328	Q8C6Z1	Muc15	32589946	Cellinker;OmniPath
LRM1791	12313	P0DP26	Calm1	14102	P25446	Fas	23760276;14594800	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRM5985	12977	P07141	Csf1	107934	Q91ZI0	Celsr3		CellPhoneDB;OmniPath
LRM1573	12977	P07141	Csf1	19261	P97797	Sirpa	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRM1790	12313	P0DP27	Calm2	14102	P25446	Fas	23760276;14594800	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRM5688	12977	P07141	Csf1	11987	Q09143	Slc7a1		CellPhoneDB;OmniPath
LRM2855	12978	P09581	Csf1r	433099	B2RXM6	Ly6g6f	32589946	Cellinker;OmniPath
LRM2785	12978	P09581	Csf1r	235472	Q2EY15	Prtg	32589946	Cellinker;OmniPath
LRM2744	12978	P09581	Csf1r	21687	Q02858	Tek	32589946	Cellinker;OmniPath
LRM3724	12978	P09581	Csf1r	19116	Q08501	Prlr	10692427	Cellinker;OmniPath
LRM1789	12313	P0DP28	Calm3	14102	P25446	Fas	23760276;14594800	CellTalkDB;SingleCellSignalR;iTALK;OmniPath
LRM6115	12981	P01587	Csf2	12982_12984	Q00941_P26954	Csf2ra_Csf2rb2	9211889;10572088;2645577;8910448;1702217;8278375;2828352	IUPHAR/BPS;HPMR;DLRP;Cellinker
LRM1153	12981	P01587	Csf2	104099	B8JK39	Itga9	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1120	12981	P01587	Csf2	16412	P09055	Itgb1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM4326	12981	P01587	Csf2	16188	P26952	Il3ra	7957082	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5176	12981	P01587	Csf2	15529	P43407	Sdc2	10734053	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5079	12981	P01587	Csf2	12986	P40223	Csf3r	16720384;16492764;23331499;7691413;11091218;11468284;9187659	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4407	12981	P01587	Csf2	12984	P26954	Csf2rb2	18692472;10753826;2645577;7957082;1702217;8278375;2828352	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM4408	12981	P01587	Csf2	12983	P26955	Csf2rb	18692472;10753826;2645577;7957082;1702217;8278375;2828352	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM5234	12981	P01587	Csf2	12982	Q00941	Csf2ra	10753826;24091328;2645577;12393492;24030977;11777960;27396825;14610620;26192618;23046136;8910448;27216177;20805416;9187659;18692472;18551128;2555171;23331499;7957082;1702217;22323450;11867689;2828352;22869907;12811837;19833085;9211889;10572088;11015446;11306493;21765015;20406969	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM5967	12981	P01587	Csf2	12978	P09581	Csf1r		CellPhoneDB;CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;iTALK;scConnect;talklr;OmniPath
LRM2901	12983	P26955	Csf2rb	100039795	B5TVM2	Ildr2	32589946	Cellinker;OmniPath
LRM2900	12984	P26954	Csf2rb2	100039795	B5TVM2	Ildr2	32589946	Cellinker;OmniPath
LRM5313	12985	P09920	Csf3	12986	P40223	Csf3r	16492764;15676205;10537111;23331499;10364174	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM5964	12985	P09920	Csf3	12984	P26954	Csf2rb2		IUPHAR/BPS;scConnect;OmniPath
LRM5965	12985	P09920	Csf3	12983	P26955	Csf2rb		IUPHAR/BPS;scConnect;OmniPath
LRM0017	12985	P09920	Csf3	12982	Q00941	Csf2ra	10572088;23331499	IUPHAR/BPS;OmniPath
LRM5966	12985	P09920	Csf3	12978	P09581	Csf1r		CellPhoneDB;CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;iTALK;scConnect;talklr;OmniPath
LRM2921	12986	P40223	Csf3r	230868	Q7TNR6	Igsf21	32589946	Cellinker;OmniPath
LRM3010	12986	P40223	Csf3r	18106	Q07763	Cd244	32589946	Cellinker;OmniPath
LRM6527	121021	Q8VHY0	Cspg4	16398_16412	Q62469_P09055	Itga2_Itgb1	30213051	Cellinker
LRM6269	13019	Q60753	Ctf1	16880_16195	P42703_Q00560	Lifr_Il6st	11834704	DLRP;Cellinker
LRM4948	13019	Q60753	Ctf1	16880	P42703	Lifr	23331499;11834704;9030543	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4947	13019	Q60753	Ctf1	16195	Q00560	Il6st	23331499;11834704;9030543	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM3483	68588	Q9D1D6	Cthrc1	26564	Q9Z138	Ror2	18606138	Cellinker;connectomeDB2020;OmniPath
LRM3480	68588	Q9D1D6	Cthrc1	14368	Q61089	Fzd6	18606138	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3481	68588	Q9D1D6	Cthrc1	14367	Q9EQD0	Fzd5	18606138	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3482	68588	Q9D1D6	Cthrc1	14365	Q61086	Fzd3	18606138	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2519	12477	P09793	Ctla4	243958	Q80ZE3	Siglec10	32822567	Cellinker;OmniPath
LRM2802	12477	P09793	Ctla4	93701	Q91XX6	Pcdhgb4	32589946	Cellinker;OmniPath
LRM2681	12477	P09793	Ctla4	22377	P97764	Wbp1	32589946	Cellinker;OmniPath
LRM3588	83964	Q9D8B7	Jam3	16456	O88792	F11r	15065765	CellChatDB;Cellinker;OmniPath
LRM5442	12313	P0DP26	Calm1	13982	P19785	Esr1	22275375;15657064;16396959;11981030;16998587;28174300	CellTalkDB;OmniPath
LRM3430	12387	Q02248	Ctnnb1	11826	Q02013	Aqp1	19584911	Cellinker;OmniPath
LRM5770	13035	P28293	Ctsg	93742	Q99NH2	Pard3		CellChatDB;OmniPath
LRM5920	13035	P28293	Ctsg	14065	O88634	F2rl3		CellChatDB;OmniPath
LRM0234	13035	P28293	Ctsg	14064	O08675	F2rl2	11307827	CellChatDB;OmniPath
LRM0247	13035	P28293	Ctsg	14063	P55086	F2rl1	10978167	CellChatDB;OmniPath
